CWE-ID,Description,CVE
863,"xattr.c in the ext2 and ext3 file system code for Linux kernel 2.6 does not properly compare the name_index fields when sharing xattr blocks, which could prevent default ACLs from being applied.",CVE-2005-2801
863,"TCP Wrappers (tcp_wrappers) in FreeBSD 4.1.1 through 4.3 with the PARANOID ACL option enabled does not properly check the result of a reverse DNS lookup, which could allow remote attackers to bypass intended access restrictions via DNS spoofing.",CVE-2001-1155
87,"XSS using ""&={script}"".",CVE-2002-0738
87,"MHonArc 2.5.2 and earlier does not properly filter Javascript from archived e-mail messages, which could allow remote attackers to execute script in web clients by (1) splitting the SCRIPT tag into smaller pieces, (2) including the script in a SRC argument to an IMG tag, or (3) using ""&={script}"" syntax.",CVE-2002-0738
88,Canonical Example,CVE-1999-0113
88,"Web browser executes Telnet sessions using command line arguments that are specified by the web site, which could allow remote attackers to execute arbitrary commands.",CVE-2001-0150
88,Web browser allows remote attackers to execute commands by spawning Telnet with a log file option on the command line and writing arbitrary code into an executable file which is later executed.,CVE-2001-0667
88,Argument injection vulnerability in the mail function for PHP may allow attackers to bypass safe mode restrictions and modify command line arguments to the MTA (e.g. sendmail) possibly executing commands.,CVE-2002-0985
88,"Help and Support center in windows does not properly validate HCP URLs, which allows remote attackers to execute arbitrary code via quotation marks in an ""hcp://"" URL.",CVE-2003-0907
88,"Mail client does not sufficiently filter parameters of mailto: URLs when using them as arguments to mail executable, which allows remote attackers to execute arbitrary programs.",CVE-2004-0121
88,"Web browser doesn't filter ""-"" when invoking various commands, allowing command-line switches to be specified.",CVE-2004-0473
88,Mail client allows remote attackers to execute arbitrary code via a URI that uses a UNC network share pathname to provide an alternate configuration file.,CVE-2004-0480
88,SSH URI handler for web browser allows remote attackers to execute arbitrary code or conduct port forwarding via the a command line option.,CVE-2004-0489
88,"Web browser doesn't filter ""-"" when invoking various commands, allowing command-line switches to be specified.",CVE-2004-0411
88,"Argument injection vulnerability in TellMe 1.2 and earlier allows remote attackers to modify command line arguments for the Whois program and obtain sensitive information via ""--"" style options in the q_Host parameter.",CVE-2005-4699
88,"Beagle before 0.2.5 can produce certain insecure command lines to launch external helper applications while indexing, which allows attackers to execute arbitrary commands. NOTE: it is not immediately clear whether this issue involves argument injection, shell metacharacters, or other issues.",CVE-2006-1865
88,"Argument injection vulnerability in Internet Explorer 6 for Windows XP SP2 allows user-assisted remote attackers to modify command line arguments to an invoked mail client via "" (double quote) characters in a mailto: scheme handler, as demonstrated by launching Microsoft Outlook with an arbitrary filename as an attachment. NOTE: it is not clear whether this issue is implementation-specific or a problem in the Microsoft API.",CVE-2006-2056
88,"Argument injection vulnerability in Mozilla Firefox 1.0.6 allows user-assisted remote attackers to modify command line arguments to an invoked mail client via "" (double quote) characters in a mailto: scheme handler, as demonstrated by launching Microsoft Outlook with an arbitrary filename as an attachment. NOTE: it is not clear whether this issue is implementation-specific or a problem in the Microsoft API.",CVE-2006-2057
88,"Argument injection vulnerability in Avant Browser 10.1 Build 17 allows user-assisted remote attackers to modify command line arguments to an invoked mail client via "" (double quote) characters in a mailto: scheme handler, as demonstrated by launching Microsoft Outlook with an arbitrary filename as an attachment. NOTE: it is not clear whether this issue is implementation-specific or a problem in the Microsoft API.",CVE-2006-2058
88,Argument injection vulnerability in the URI handler in Skype 2.0.*.104 and 2.5.*.0 through 2.5.*.78 for Windows allows remote authorized attackers to download arbitrary files via a URL that contains certain command-line switches.,CVE-2006-2312
88,Argument injection vulnerability in WinSCP 3.8.1 build 328 allows remote attackers to upload or download arbitrary files via encoded spaces and double-quote characters in a scp or sftp URI.,CVE-2006-3015
88,"Argument injection vulnerability in the Windows Object Packager (packager.exe) in Microsoft Windows XP SP1 and SP2 and Server 2003 SP1 and earlier allows remote user-assisted attackers to execute arbitrary commands via a crafted file with a ""/"" (slash) character in the filename of the Command Line property, followed by a valid file extension, which causes the command before the slash to be executed, aka ""Object Packager Dialogue Spoofing Vulnerability.""",CVE-2006-4692
88,"Argument injection vulnerability in HyperAccess 8.4 allows user-assisted remote attackers to execute arbitrary vbscript and commands via the /r option in a telnet:// URI, which is configured to use hawin32.exe.",CVE-2006-6597
88,"Argument injection vulnerability in the telnet daemon (in.telnetd) in Solaris 10 and 11 (SunOS 5.10 and 5.11) misinterprets certain client ""-f"" sequences as valid requests for the login program to skip authentication, which allows remote attackers to log into certain accounts, as demonstrated by the bin account.",CVE-2007-0882
88,"Language interpreter's mail function accepts another argument that is concatenated to a string used in a dangerous popen() call. Since there is no neutralization of this argument, both OS Command Injection (CWE-78) and Argument Injection (CWE-88) are possible.",CVE-2001-1246
88,"Argument injection allows execution of arbitrary commands by injecting a ""-exec"" option, which is executed by the command.",CVE-2019-13475
88,Some implementations of rlogin allow root access if given a -froot parameter.,CVE-1999-0113
88,"Internet Explorer 5.5 and earlier executes Telnet sessions using command line arguments that are specified by the web site, which could allow remote attackers to execute arbitrary commands if the IE client is using the Telnet client provided in Services for Unix (SFU) 2.0, which creates session transcripts.",CVE-2001-0150
88,"Internet Explorer 6 and earlier, when used with the Telnet client in Services for Unix (SFU) 2.0, allows remote attackers to execute commands by spawning Telnet with a log file option on the command line and writing arbitrary code into an executable file which is later executed, aka a new variant of the Telnet Invocation vulnerability as described in CVE-2001-0150.",CVE-2001-0667
88,"Argument injection vulnerability in the mail function for PHP 4.x to 4.2.2 may allow attackers to bypass safe mode restrictions and modify command line arguments to the MTA (e.g. sendmail) in the 5th argument to mail(), altering MTA behavior and possibly executing commands.",CVE-2002-0985
88,"Help and Support Center in Microsoft Windows XP SP1 does not properly validate HCP URLs, which allows remote attackers to execute arbitrary code via quotation marks in an hcp:// URL, which are not quoted when constructing the argument list to HelpCtr.exe.",CVE-2003-0907
88,"Argument injection vulnerability in Microsoft Outlook 2002 does not sufficiently filter parameters of mailto: URLs when using them as arguments when calling OUTLOOK.EXE, which allows remote attackers to use script code in the Local Machine zone and execute arbitrary programs.",CVE-2004-0121
88,"Argument injection vulnerability in Opera before 7.50 does not properly filter ""-"" characters that begin a hostname in a telnet URI, which allows remote attackers to insert options to the resulting command line and overwrite arbitrary files via (1) the ""-f"" option on Windows XP or (2) the ""-n"" option on Linux.",CVE-2004-0473
88,Argument injection vulnerability in IBM Lotus Notes 6.0.3 and 6.5 allows remote attackers to execute arbitrary code via a notes: URI that uses a UNC network share pathname to provide an alternate notes.ini configuration file to notes.exe.,CVE-2004-0480
88,Argument injection vulnerability in the SSH URI handler for Safari on Mac OS 10.3.3 and earlier allows remote attackers to (1) execute arbitrary code via the ProxyCommand option or (2) conduct port forwarding via the -R option.,CVE-2004-0489
88,"The URI handlers in Konqueror for KDE 3.2.2 and earlier do not properly filter ""-"" characters that begin a hostname in a (1) telnet, (2) rlogin, (3) ssh, or (4) mailto URI, which allows remote attackers to manipulate the options that are passed to the associated programs, possibly to read arbitrary files or execute arbitrary code.",CVE-2004-0411
88,"Argument injection vulnerability in TellMe 1.2 and earlier allows remote attackers to modify command line arguments for the Whois program and obtain sensitive information via ""--"" style options in the q_Host parameter.",CVE-2005-4699
88,Argument injection vulnerability in Beagle before 0.2.5 allows attackers to execute arbitrary commands via crafted filenames that inject command line arguments when Beagle launches external helper applications while indexing.,CVE-2006-1865
88,"Argument injection vulnerability in Internet Explorer 6 for Windows XP SP2 allows user-assisted remote attackers to modify command line arguments to an invoked mail client via "" (double quote) characters in a mailto: scheme handler, as demonstrated by launching Microsoft Outlook with an arbitrary filename as an attachment.  NOTE: it is not clear whether this issue is implementation-specific or a problem in the Microsoft API.",CVE-2006-2056
88,"Argument injection vulnerability in Mozilla Firefox 1.0.6 allows user-assisted remote attackers to modify command line arguments to an invoked mail client via "" (double quote) characters in a mailto: scheme handler, as demonstrated by launching Microsoft Outlook with an arbitrary filename as an attachment.  NOTE: it is not clear whether this issue is implementation-specific or a problem in the Microsoft API.",CVE-2006-2057
88,"Argument injection vulnerability in Avant Browser 10.1 Build 17 allows user-assisted remote attackers to modify command line arguments to an invoked mail client via "" (double quote) characters in a mailto: scheme handler, as demonstrated by launching Microsoft Outlook with an arbitrary filename as an attachment.  NOTE: it is not clear whether this issue is implementation-specific or a problem in the Microsoft API.",CVE-2006-2058
88,Argument injection vulnerability in the URI handler in Skype 2.0.*.104 and 2.5.*.0 through 2.5.*.78 for Windows allows remote authorized attackers to download arbitrary files via a URL that contains certain command-line switches.,CVE-2006-2312
88,Argument injection vulnerability in WinSCP 3.8.1 build 328 allows remote attackers to upload or download arbitrary files via encoded spaces and double-quote characters in a scp or sftp URI.,CVE-2006-3015
88,"Argument injection vulnerability in the Windows Object Packager (packager.exe) in Microsoft Windows XP SP1 and SP2 and Server 2003 SP1 and earlier allows remote user-assisted attackers to execute arbitrary commands via a crafted file with a ""/"" (slash) character in the filename of the Command Line property, followed by a valid file extension, which causes the command before the slash to be executed, aka ""Object Packager Dialogue Spoofing Vulnerability.""",CVE-2006-4692
88,"Argument injection vulnerability in HyperAccess 8.4 allows user-assisted remote attackers to execute arbitrary vbscript and commands via the /r option in a telnet:// URI, which is configured to use hawin32.exe.",CVE-2006-6597
88,"Argument injection vulnerability in the telnet daemon (in.telnetd) in Solaris 10 and 11 (SunOS 5.10 and 5.11) misinterprets certain client ""-f"" sequences as valid requests for the login program to skip authentication, which allows remote attackers to log into certain accounts, as demonstrated by the bin account.",CVE-2007-0882
88,"PHP 4.0.5 through 4.1.0 in safe mode does not properly cleanse the 5th parameter to the mail() function, which allows local users and possibly remote attackers to execute arbitrary commands via shell metacharacters.",CVE-2001-1246
89,chain: SQL injection in library intended for database authentication allows SQL injection and authentication bypass.,CVE-2004-0366
89,SQL injection through an ID that was supposed to be numeric.,CVE-2008-2790
89,SQL injection through an ID that was supposed to be numeric.,CVE-2008-2223
89,SQL injection via user name.,CVE-2007-6602
89,SQL injection via user name or password fields.,CVE-2008-5817
89,"SQL injection in security product, using a crafted group name.",CVE-2003-0377
89,SQL injection in authentication library.,CVE-2008-2380
89,"SQL injection in vulnerability management and reporting tool, using a crafted password.",CVE-2017-11508
89,SQL injection vulnerability in the libpam-pgsql library before 0.5.2 allows attackers to execute arbitrary SQL statements.,CVE-2004-0366
89,SQL injection vulnerability in detail.php in MountainGrafix easyTrade 2.x allows remote attackers to execute arbitrary SQL commands via the id parameter.,CVE-2008-2790
89,SQL injection vulnerability in group_posts.php in vShare YouTube Clone 2.6 allows remote attackers to execute arbitrary SQL commands via the tid parameter.,CVE-2008-2223
89,SQL injection vulnerability in app/models/identity.php in NoseRub 0.5.2 and earlier allows remote attackers to execute arbitrary SQL commands via the username field to the login script.,CVE-2007-6602
89,Multiple SQL injection vulnerabilities in index.php in Web Scribble Solutions webClassifieds 2005 allow remote attackers to execute arbitrary SQL commands via the (1) user and (2) password fields in a sign_in action.,CVE-2008-5817
89,"SQL injection vulnerability in the web-based administration interface for iisPROTECT 2.2-r4, and possibly earlier versions, allows remote attackers to insert arbitrary SQL and execute code via certain variables, as demonstrated using the GroupName variable in SiteAdmin.ASP.",CVE-2003-0377
89,"SQL injection vulnerability in authpgsqllib.c in Courier-Authlib before 0.62.0, when a non-Latin locale Postgres database is used, allows remote attackers to execute arbitrary SQL commands via query parameters containing apostrophes.",CVE-2008-2380
90,"Server does not properly escape LDAP queries, which allows remote attackers to cause a DoS and possibly conduct an LDAP injection attack.",CVE-2005-2301
90,"PowerDNS before 2.9.18, when running with an LDAP backend, does not properly escape LDAP queries, which allows remote attackers to cause a denial of service (failure to answer ldap questions) and possibly conduct an LDAP injection attack.",CVE-2005-2301
908,Use of uninitialized memory may allow code execution.,CVE-2008-4197
908,Free of an uninitialized pointer leads to crash and possible code execution.,CVE-2008-2934
908,"Product does not clear memory contents when generating an error message, leading to information leak.",CVE-2008-0063
908,Lack of initialization triggers NULL pointer dereference or double-free.,CVE-2008-0062
908,Uninitialized variable leads to code execution in popular desktop application.,CVE-2008-0081
908,chain: Uninitialized variable leads to infinite loop.,CVE-2008-3688
908,chain: Improper initialization leads to memory corruption.,CVE-2008-3475
908,"Permission bitmap is not properly initialized, leading to resultant privilege elevation or DoS.",CVE-2005-1036
908,chain: game server can access player data structures before initialization has happened leading to NULL dereference,CVE-2008-3597
908,chain: uninitialized function pointers can be dereferenced allowing code execution,CVE-2009-2692
908,chain: improper initialization of memory can lead to NULL dereference,CVE-2009-0949
908,"chain: some unprivileged ioctls do not verify that a structure has been initialized before invocation, leading to NULL dereference",CVE-2009-3620
908,"Opera before 9.52 on Windows, Linux, FreeBSD, and Solaris, when processing custom shortcut and menu commands, can produce argument strings that contain uninitialized memory, which might allow user-assisted remote attackers to execute arbitrary code or conduct other attacks via vectors related to activation of a shortcut.",CVE-2008-4197
908,Mozilla Firefox 3 before 3.0.1 on Mac OS X allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via a crafted GIF file that triggers a free of an uninitialized pointer.,CVE-2008-2934
908,"The Kerberos 4 support in KDC in MIT Kerberos 5 (krb5kdc) does not properly clear the unused portion of a buffer when generating an error message, which might allow remote attackers to obtain sensitive information, aka ""Uninitialized stack values.""",CVE-2008-0063
908,"KDC in MIT Kerberos 5 (krb5kdc) does not set a global variable for some krb4 message types, which allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via crafted messages that trigger a NULL pointer dereference or double-free.",CVE-2008-0062
908,"Unspecified vulnerability in Microsoft Excel 2000 SP3 through 2003 SP2, Viewer 2003, and Office 2004 for Mac allows user-assisted remote attackers to execute arbitrary code via crafted macros, aka ""Macro Validation Vulnerability,"" a different vulnerability than CVE-2007-3490.",CVE-2008-0081
908,"sockethandler.cpp in HTTP Antivirus Proxy (HAVP) 0.88 allows remote attackers to cause a denial of service (hang) by connecting to a non-responsive server, which triggers an infinite loop due to an uninitialized variable.",CVE-2008-3688
908,"Microsoft Internet Explorer 6 does not properly handle errors related to using the componentFromPoint method on xml objects that have been (1) incorrectly initialized or (2) deleted, which allows remote attackers to execute arbitrary code via a crafted HTML document, aka ""Uninitialized Memory Corruption Vulnerability.""",CVE-2008-3475
908,"FreeBSD 5.x to 5.4 on AMD64 does not properly initialize the IO permission bitmap used to allow user access to certain hardware, which allows local users to bypass intended access restrictions to cause a denial of service, obtain sensitive information, and possibly gain privileges.",CVE-2005-1036
908,"Skulltag before 0.97d2-RC6 allows remote attackers to cause a denial of service (NULL pointer dereference and daemon crash) by sending a ""command 29"" packet when the player is not in the game.",CVE-2008-3597
911,"chain: reference count is not decremented, leading to memory leak in OS by sending ICMP packets.",CVE-2002-0574
911,"Reference count for shared memory not decremented when a function fails, potentially allowing unprivileged users to read kernel memory.",CVE-2004-0114
911,chain: improper reference count tracking leads to file descriptor consumption,CVE-2006-3741
911,chain: integer overflow in reference counter causes the same variable to be destroyed twice.,CVE-2007-1383
911,Incorrect reference count calculation leads to improper object destruction and code execution.,CVE-2007-1700
911,chain: incorrect update of reference count leads to memory leak.,CVE-2008-2136
911,"chain/composite: use of incorrect data type for a reference counter allows an overflow of the counter, leading to a free of memory that is still in use.",CVE-2008-2785
911,Improper reference counting leads to failure of cryptographic operations.,CVE-2008-5410
911,chain: improper reference counting in a garbage collection routine leads to use-after-free,CVE-2009-1709
911,"chain: reference count not correctly maintained when client disconnects during a large operation, leading to a use-after-free.",CVE-2009-3553
911,"Reference count not always incremented, leading to crash or code execution.",CVE-2009-3624
911,improper reference counting leads to expired pointer dereference.,CVE-2010-0176
911,"OS kernel increments reference count twice but only decrements once, leading to resource consumption and crash.",CVE-2010-0623
911,OS kernel driver allows code execution,CVE-2010-2549
911,improper reference counting leads to exhaustion of IP addresses,CVE-2010-4593
911,"Race condition causes reference counter to be decremented prematurely, leading to the destruction of still-active object and an invalid pointer dereference.",CVE-2011-0695
911,improper reference counting leads to use-after-free,CVE-2012-4787
911,"Memory leak in FreeBSD 4.5 and earlier allows remote attackers to cause a denial of service (memory exhaustion) via ICMP echo packets that trigger a bug in ip_output() in which the reference count for a routing table entry is not decremented, which prevents the entry from being removed.",CVE-2002-0574
911,"The shmat system call in the System V Shared Memory interface for FreeBSD 5.2 and earlier, NetBSD 1.3 and earlier, and OpenBSD 2.6 and earlier, does not properly decrement a shared memory segment's reference count when the vm_map_find function fails, which could allow local users to gain read or write access to a portion of kernel memory and gain privileges.",CVE-2004-0114
911,"The perfmonctl system call (sys_perfmonctl) in Linux kernel 2.4.x and 2.6 before 2.6.18, when running on Itanium systems, does not properly track the reference count for file descriptors, which allows local users to cause a denial of service (file descriptor consumption).",CVE-2006-3741
911,"Integer overflow in the 16 bit variable reference counter in PHP 4 allows context-dependent attackers to execute arbitrary code by overflowing this counter, which causes the same variable to be destroyed twice, a related issue to CVE-2007-1286.",CVE-2007-1383
911,"The session extension in PHP 4 before 4.4.5, and PHP 5 before 5.2.1, calculates the reference count for the session variables without considering the internal pointer from the session globals, which allows context-dependent attackers to execute arbitrary code via a crafted string in the session_register after unsetting HTTP_SESSION_VARS and _SESSION, which destroys the session data Hashtable.",CVE-2007-1700
911,"Memory leak in the ipip6_rcv function in net/ipv6/sit.c in the Linux kernel 2.4 before 2.4.36.5 and 2.6 before 2.6.25.3 allows remote attackers to cause a denial of service (memory consumption) via network traffic to a Simple Internet Transition (SIT) tunnel interface, related to the pskb_may_pull and kfree_skb functions, and management of an skb reference count.",CVE-2008-2136
911,"Mozilla Firefox before 2.0.0.16 and 3.x before 3.0.1, Thunderbird before 2.0.0.16, and SeaMonkey before 1.1.11 use an incorrect integer data type as a CSS object reference counter in the CSSValue array (aka nsCSSValue:Array) data structure, which allows remote attackers to execute arbitrary code via a large number of references to a common CSS object, leading to a counter overflow and a free of in-use memory, aka ZDI-CAN-349.",CVE-2008-2785
911,"The PK11_SESSION cache in the OpenSSL PKCS#11 engine in Sun Solaris 10 does not maintain reference counts for operations with asymmetric keys, which allows context-dependent attackers to cause a denial of service (failed cryptographic operations) via unspecified vectors, related to the (1) RSA_sign and (2) RSA_verify functions.",CVE-2008-5410
914,extract issue enables file inclusion,CVE-2006-7135
914,"extract used for register_globals compatibility layer, enables path traversal",CVE-2006-7079
914,extract() buried in include files makes post-disclosure analysis confusing; original report had seemed incorrect.,CVE-2007-0649
914,extract() enables static code injection,CVE-2006-6661
914,import_request_variables() buried in include files makes post-disclosure analysis confusing,CVE-2006-2828
914,Chain: Dynamic variable evaluation allows resultant remote file inclusion and path traversal.,CVE-2009-0422
914,"Chain: dynamic variable evaluation in PHP program used to modify critical, unexpected $_SERVER variable for resultant XSS.",CVE-2007-2431
914,Chain: dynamic variable evaluation in PHP program used to conduct remote file inclusion.,CVE-2006-4904
914,Dynamic variable evaluation in mail program allows reading and modifying attachments and preferences of other users.,CVE-2006-4019
914,"PHP remote file inclusion vulnerability in lib/functions.inc.php in PHP Poll Creator (phpPC) 1.04 allows remote attackers to execute arbitrary PHP code via a URL in the relativer_pfad parameter, a different vector and version than CVE-2005-1755.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.",CVE-2006-7135
914,Variable extraction vulnerability in include/common.php in exV2 2.0.4.3 and earlier allows remote attackers to overwrite arbitrary program variables and conduct directory traversal attacks to execute arbitrary code by modifying the $xoopsOption['pagetype'] variable.,CVE-2006-7079
914,"Variable overwrite vulnerability in interface/globals.php in OpenEMR 2.8.2 and earlier allows remote attackers to overwrite arbitrary program variables and conduct other unauthorized activities, such as conduct (a) remote file inclusion attacks via the srcdir parameter in custom/import_xml.php or (b) cross-site scripting (XSS) attacks via the rootdir parameter in interface/login/login_frame.php, via vectors associated with extract operations on the (1) POST and (2) GET superglobal arrays.  NOTE: this issue was originally disputed before the extract behavior was identified in post-disclosure analysis. Also, the original report identified ""Open Conference Systems,"" but this was an error.",CVE-2007-0649
914,"Variable overwrite vulnerability in blog.php in PHP-Update 2.7 and earlier allows remote attackers to overwrite arbitrary program variables and execute arbitrary PHP code via multiple vectors that use the extract function, as demonstrated by the (1) f, (2) newmessage, (3) newusername, (4) adminuser, and (5) permission parameters.",CVE-2006-6661
914,"Global variable overwrite vulnerability in PHP-Nuke allows remote attackers to conduct remote PHP file inclusion attacks via a modified phpbb_root_path parameter to the admin scripts (1) index.php, (2) admin_ug_auth.php, (3) admin_board.php, (4) admin_disallow.php, (5) admin_forumauth.php, (6) admin_groups.php, (7) admin_ranks.php, (8) admin_styles.php, (9) admin_user_ban.php, (10) admin_words.php, (11) admin_avatar.php, (12) admin_db_utilities.php, (13) admin_forum_prune.php, (14) admin_forums.php, (15) admin_mass_email.php, (16) admin_smilies.php, (17) admin_ug_auth.php, and (18) admin_users.php, which overwrites $phpbb_root_path when the import_request_variables function is executed after $phpbb_root_path has been initialized to a static value.",CVE-2006-2828
914,"Dynamic variable evaluation vulnerability in shared/config/tce_config.php in TCExam 4.0.011 and earlier allows remote attackers to conduct cross-site scripting (XSS) and possibly other attacks by modifying critical variables such as $_SERVER, as demonstrated by injecting web script via the _SERVER[SCRIPT_NAME] parameter.",CVE-2007-2431
914,"Dynamic variable evaluation vulnerability in cmpi.php in Qualiteam X-Cart 4.1.3 and earlier allows remote attackers to overwrite arbitrary program variables and execute arbitrary PHP code, as demonstrated by PHP remote file inclusion via the xcart_dir parameter.",CVE-2006-4904
914,Dynamic variable evaluation vulnerability in compose.php in SquirrelMail 1.4.0 to 1.4.7 allows remote attackers to overwrite arbitrary program variables and read or write the attachments and preferences of other users.,CVE-2006-4019
915,Mass assignment allows modification of arbitrary attributes using modified URL.,CVE-2012-2054
915,Source version control product allows modification of trusted key using mass assignment.,CVE-2012-2055
915,Attackers can bypass payment step in e-commerce software.,CVE-2008-7310
915,Use of PHP unserialize function on untrusted input allows attacker to modify application configuration.,CVE-2013-1465
915,Use of PHP unserialize function on untrusted input in content management system might allow code execution.,CVE-2012-3527
915,Use of PHP unserialize function on untrusted input in content management system allows code execution using a crafted cookie value.,CVE-2012-0911
915,"Content management system written in PHP allows unserialize of arbitrary objects, possibly allowing code execution.",CVE-2012-0911
915,Content management system written in PHP allows code execution through page comments.,CVE-2011-4962
915,Use of PHP unserialize function on cookie value allows remote code execution or upload of arbitrary files.,CVE-2009-4137
915,"Content management system written in Python interprets untrusted data as pickles, allowing code execution.",CVE-2007-5741
915,Python script allows local users to execute code via pickled data.,CVE-2011-2520
915,Python script allows remote attackers to execute arbitrary code using pickled objects.,CVE-2005-2875
915,Ruby on Rails allows deserialization of untrusted YAML to execute arbitrary code.,CVE-2013-0277
915,Spring framework allows deserialization of objects from untrusted sources to execute arbitrary code.,CVE-2011-2894
915,Grails allows binding of arbitrary parameters to modify arbitrary object properties.,CVE-2012-1833
915,Incorrect deserialization in web browser allows escaping the sandbox.,CVE-2010-3258
915,"Media library allows deserialization of objects by untrusted Java applets, leading to arbitrary code execution.",CVE-2008-1013
915,"Spree 0.2.0 does not properly restrict the use of a hash to provide values for a model's attributes, which allows remote attackers to set the Order state value and bypass the intended payment step via a modified URL, related to a ""mass assignment"" vulnerability.",CVE-2008-7310
915,"Plone 2.5 through 2.5.4 and 3.0 through 3.0.2 allows remote attackers to execute arbitrary Python code via network data containing pickled objects for the (1) statusmessages or (2) linkintegrity module, which the module unpickles and executes.",CVE-2007-5741
915,"Py2Play allows remote attackers to execute arbitrary Python code via pickled objects, which Py2Play unpickles and executes.",CVE-2005-2875
915,"Apple QuickTime before 7.4.5 enables deserialization of QTJava objects by untrusted Java applets, which allows remote attackers to execute arbitrary code via a crafted applet.",CVE-2008-1013
916,"Router does not use a salt with a hash, making it easier to crack passwords.",CVE-2008-1526
916,"Router does not use a salt with a hash, making it easier to crack passwords.",CVE-2006-1058
916,Blogging software uses a hard-coded salt when calculating a password hash.,CVE-2008-4905
916,"Database server uses the username for a salt when encrypting passwords, simplifying brute force attacks.",CVE-2002-1657
916,"Server uses a constant salt when encrypting passwords, simplifying brute force attacks.",CVE-2001-0967
916,"chain: product generates predictable MD5 hashes using a constant value combined with username, allowing authentication bypass.",CVE-2005-0408
916,"ZyXEL Prestige routers, including P-660, P-661, and P-662 models with firmware 3.40(PE9) and 3.40(AGD.2) through 3.40(AHQ.3), do not use a salt when calculating an MD5 password hash, which makes it easier for attackers to crack passwords.",CVE-2008-1526
916,"BusyBox 1.1.1 does not use a salt when generating passwords, which makes it easier for local users to guess passwords from a stolen password file using techniques such as rainbow tables.",CVE-2006-1058
916,"Typo 5.1.3 and earlier uses a hard-coded salt for calculating password hashes, which makes it easier for attackers to guess passwords via a brute force attack.",CVE-2008-4905
916,"PostgreSQL uses the username for a salt when generating passwords, which makes it easier for remote attackers to guess passwords via a brute force attack.",CVE-2002-1657
916,"Knox Arkeia server 4.2, and possibly other versions, uses a constant salt when encrypting passwords using the crypt() function, which makes it easier for an attacker to conduct brute force password guessing.",CVE-2001-0967
916,"CitrusDB 0.3.6 and earlier generates easily predictable MD5 hashes of the user name for the id_hash cookie, which allows remote attackers to bypass authentication and gain privileges by calculating the MD5 checksum of the user name combined with the ""boogaadeeboo"" string, which is hard-coded in the $hidden_hash variable.",CVE-2005-0408
918,"Web server allows attackers to request a URL from another server, including other ports, which allows proxied scanning.",CVE-2002-1484
918,CGI script accepts and retrieves incoming URLs.,CVE-2004-2061
918,Web-based mail program allows internal network scanning using a modified POP3 port number.,CVE-2010-1637
918,URL-downloading library automatically follows redirects to file:// and scp:// URLs,CVE-2009-0037
918,"DB4Web server, when configured to use verbose debug messages, allows remote attackers to use DB4Web as a proxy and attempt TCP connections to other systems (port scan) via a request for a URL that specifies the target IP address and port, which produces a connection status in the resulting error message.",CVE-2002-1484
918,"RiSearch 1.0.01 and RiSearch Pro 3.2.06 allows remote attackers to use the show.pl script as an open proxy, or read arbitrary local files, by setting the url parameter to a (1) http://, (2) ftp://, or (3) file:// URL.",CVE-2004-2061
93,CRLF injection enables spam proxy (add mail headers) using email address or name.,CVE-2002-1771
93,CRLF injection in API function arguments modify headers for outgoing requests.,CVE-2002-1783
93,Spoofed entries in web server log file via carriage returns,CVE-2004-1513
93,Chain: inject fake log entries with fake timestamps using CRLF injection,CVE-2006-4624
93,"Chain: Application accepts CRLF in an object ID, allowing HTTP response splitting.",CVE-2005-1951
93,Chain: HTTP response splitting via CRLF in parameter related to URL.,CVE-2004-1687
93,"Matt Wright FormMail 1.9 and earlier allows remote attackers to send spam or anonymous e-mail by injecting a newline character followed by CC:, BCC:, or additional TO: fields in the email and realname CGI variables.",CVE-2002-1771
93,"CRLF injection vulnerability in PHP 4.2.1 through 4.2.3, when allow_url_fopen is enabled, allows remote attackers to modify HTTP headers for outgoing requests by causing CRLF sequences to be injected into arguments that are passed to the (1) fopen or (2) file functions.",CVE-2002-1783
93,"04WebServer 1.42 does not adequately filter data that is written to log files, which could allow remote attackers to inject carriage return characters into the log file and spoof log entries.",CVE-2004-1513
93,CRLF injection vulnerability in Utils.py in Mailman before 2.1.9rc1 allows remote attackers to spoof messages in the error log and possibly trick the administrator into visiting malicious URLs via CRLF sequences in the URI.,CVE-2006-4624
93,"Multiple HTTP Response Splitting vulnerabilities in osCommerce 2.2 Milestone 2 and earlier allow remote attackers to spoof web content and poison web caches via hex-encoded CRLF (""%0d%0a"") sequences in the (1) products_id or (2) pid parameter to index.php or (3) goto parameter to banner.php.",CVE-2005-1951
93,CRLF injection vulnerability in down.asp for Snitz Forums 2000 3.4.04 allows remote attackers to perform HTTP Response Splitting attacks to modify expected HTML content from the server via the location parameter.,CVE-2004-1687
939,URL scheme has action replace which requires no user prompt and allows remote attackers to perform undesired actions.,CVE-2013-5725
939,URL scheme has action follow and favorite which allows remote attackers to force user to perform undesired actions.,CVE-2013-5726
94,Eval injection in PHP program.,CVE-2008-5071
94,Eval injection in Perl program.,CVE-2002-1750
94,Eval injection in Perl program using an ID that should only contain hyphens and numbers.,CVE-2008-5305
94,Direct code injection into Perl eval function.,CVE-2002-1752
94,Eval injection in Perl program.,CVE-2002-1753
