CWE-ID,Description,CVE
654,"It can become difficult or impossible for the product to be able to distinguish between legitimate activities by the entity who provided the factor, versus illegitimate activities by an attacker.",NA
655,"The software has a protection mechanism that is too difficult or inconvenient to use, encouraging non-malicious users to disable or bypass the mechanism, whether by accident or on purpose.",NA
655,"By bypassing the security mechanism, a user might leave the system in a less secure state than intended by the administrator, making it more susceptible to compromise.",NA
656,"The software uses a protection mechanism whose strength depends heavily on its obscurity, such that knowledge of its algorithms or key data is sufficient to defeat the mechanism.",NA
656,"This reliance on ""security through obscurity"" can produce resultant weaknesses if an attacker is able to reverse engineer the inner workings of the mechanism. Note that obscurity can be one small part of defense in depth, since it can create more work for an attacker; however, it is a significant risk if used as the primary means of protection.",NA
656,The security mechanism can be bypassed easily.,NA
656,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
657,The product violates well-established principles for secure design.,NA
657,"This can introduce resultant weaknesses or make it easier for developers to introduce related weaknesses during implementation. Because code is centered around design, it can be resource-intensive to fix design problems.",NA
66,"The product does not handle or incorrectly handles a file name that identifies a ""virtual"" resource that is not directly specified within the directory that is associated with the file name, causing the product to perform file-based operations on a resource that is not a file.",NA
66,"Virtual file names are represented like normal file names, but they are effectively aliases for other resources that do not behave like normal files. Depending on their functionality, they could be alternate entities. They are not necessarily listed in directories.",NA
662,"The software utilizes multiple threads or processes to allow temporary access to a shared resource that can only be exclusive to one process at a time, but it does not properly synchronize these actions, which might cause simultaneous accesses of this resource by multiple threads or processes.",NA
663,The software calls a non-reentrant function in a concurrent context in which a competing code sequence (e.g. thread or signal handler) may have an opportunity to call the same function or otherwise influence its state.,NA
664,"The software does not maintain or incorrectly maintains control over a resource throughout its lifetime of creation, use, and release.",NA
664,"Resources often have explicit instructions on how to be created, used and destroyed. When software does not follow these instructions, it can lead to unexpected behaviors and potentially exploitable states.",NA
664,"Even without explicit instructions, various principles are expected to be adhered to, such as ""Do not use an object until after its creation is complete,"" or ""do not use an object after it has been slated for destruction.""",NA
665,"The software does not initialize or incorrectly initializes a resource, which might leave the resource in an unexpected state when it is accessed or used.",NA
665,"This can have security implications when the associated resource is expected to have certain properties or values, such as a variable that determines whether a user has been authenticated or not.",NA
665,"When reusing a resource such as memory or a program variable, the original contents of that resource may not be cleared before it is sent to an untrusted party.",NA
665,"If security-critical decisions rely on a variable having a ""0"" or equivalent value, and the programming language performs this initialization on behalf of the programmer, then a bypass of security may occur.",NA
665,"The uninitialized data may contain values that cause program flow to change in ways that the programmer did not intend. For example, if an uninitialized variable is used as an array index in C, then its previous contents may produce an index that is outside the range of the array, possibly causing a crash or an exit in other environments.",NA
665,"This weakness can occur in code paths that are not well-tested, such as rare error conditions. This is because the use of uninitialized data would be noticed as a bug during frequently-used functionality.",NA
666,"The software performs an operation on a resource at the wrong phase of the resource's lifecycle, which can lead to unexpected behaviors.",NA
666,"When a developer wants to initialize, use or release a resource, it is important to follow the specifications outlined for how to operate on that resource and to ensure that the resource is in the expected state. In this case, the software wants to perform a normally valid operation, initialization, use or release, on a resource when it is in the incorrect phase of its lifetime.",NA
667,"The software does not properly acquire or release a lock on a resource, leading to unexpected resource state changes and behaviors.",NA
667,Inconsistent locking discipline can lead to deadlock.,NA
668,"The product exposes a resource to the wrong control sphere, providing unintended actors with inappropriate access to the resource.",NA
668,"Resources such as files and directories may be inadvertently exposed through mechanisms such as insecure permissions, or when a program accidentally operates on the wrong object. For example, a program may intend that private files can only be provided to a specific user. This effectively defines a control sphere that is intended to prevent attackers from accessing these private files. If the file permissions are insecure, then parties other than the user will be able to access those files.",NA
668,"A separate control sphere might effectively require that the user can only access the private files, but not any other files on the system. If the program does not ensure that the user is only requesting private files, then the user might be able to access other files on the system.",NA
668,"In either case, the end result is that a resource has been exposed to the wrong party.",NA
668,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
669,"The product does not properly transfer a resource/behavior to another sphere, or improperly imports a resource/behavior from another sphere, in a manner that provides unintended control over that resource.",NA
669,"A ""control sphere"" is a set of resources and behaviors that are accessible to a single actor, or a group of actors. A product's security model will typically define multiple spheres, possibly implicitly. For example, a server might define one sphere for ""administrators"" who can create new user accounts with subdirectories under /home/server/, and a second sphere might cover the set of users who can create or delete files within their own subdirectories. A third sphere might be ""users who are authenticated to the operating system on which the product is installed."" Each sphere has different sets of actors and allowable behaviors.",NA
669,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
67,"The software constructs pathnames from user input, but it does not handle or incorrectly handles a pathname containing a Windows device name such as AUX or CON. This typically leads to denial of service or an information exposure when the application attempts to process the pathname as a regular file.",NA
67,"Not properly handling virtual filenames (e.g. AUX, CON, PRN, COM1, LPT1) can result in different types of vulnerabilities. In some cases an attacker can request a device via injection of a virtual filename in a URL, which may cause an error that leads to a denial of service or an error page that reveals sensitive information. A software system that allows device names to bypass filtering runs the risk of an attacker injecting malicious code in a file with the name of a device.",NA
67,"Historically, there was a bug in the Windows operating system that caused a blue screen of death. Even after that issue was fixed DOS device names continue to be a factor.",NA
670,"The code contains a control flow path that does not reflect the algorithm that the path is intended to implement, leading to incorrect behavior any time this path is navigated.",NA
670,"This weakness captures cases in which a particular code segment is always incorrect with respect to the algorithm that it is implementing. For example, if a C programmer intends to include multiple statements in a single block but does not include the enclosing braces (CWE-483), then the logic is always incorrect. This issue is in contrast to most weaknesses in which the code usually behaves correctly, except when it is externally manipulated in malicious ways.",NA
670,"This issue typically appears in rarely-tested code, since the ""always-incorrect"" nature will be detected as a bug during normal usage.",NA
671,The product uses security features in a way that prevents the product's administrator from tailoring security settings to reflect the environment in which the product is being used. This introduces resultant weaknesses or prevents it from operating at a level of security that is desired by the administrator.,NA
671,"If the product's administrator does not have the ability to manage security-related decisions at all times, then protecting the product from outside threats - including the product's developer - can become impossible. For example, a hard-coded account name and password cannot be changed by the administrator, thus exposing that product to attacks that the administrator can not prevent.",NA
671,OMISSION: This weakness is caused by missing a security tactic during the architecture and design phase.,NA
672,"The software uses, accesses, or otherwise operates on a resource after that resource has been expired, released, or revoked.",NA
672,"If a released resource is subsequently reused or reallocated, then an attempt to use the original resource might allow access to sensitive data that is associated with a different user or entity.",NA
672,"When a resource is released it might not be in an expected state, later attempts to access the resource may lead to resultant errors that may lead to a crash.",NA
673,The product does not prevent the definition of control spheres from external actors.,NA
673,"Typically, a product defines its control sphere within the code itself, or through configuration by the product's administrator. In some cases, an external party can change the definition of the control sphere. This is typically a resultant weakness.",NA
673,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
674,"The product does not properly control the amount of recursion that takes place, which consumes excessive resources, such as allocated memory or the program stack.",NA
674,"Resources including CPU, memory, and stack memory could be rapidly consumed or exhausted, eventually leading to an exit or crash.",NA
674,"In some cases, an application's interpreter might kill a process or thread that appears to be consuming too much resources, such as with PHP's memory_limit setting. When the interpreter kills the process/thread, it might report an error containing detailed information such as the application's installation path.",NA
675,"The product performs the same operation on a resource two or more times, when the operation should only be applied once.",NA
676,"The program invokes a potentially dangerous function that could introduce a vulnerability if it is used incorrectly, but the function can also be used safely.",NA
676,"If the function is used incorrectly, then it could result in security problems.",NA
680,"The product performs a calculation to determine how much memory to allocate, but an integer overflow can occur that causes less memory to be allocated than expected, leading to a buffer overflow.",NA
681,"When converting from one data type to another, such as long to integer, data can be omitted or translated in a way that produces unexpected values. If the resulting values are used in a sensitive context, then dangerous behaviors may occur.",NA
681,"The program could wind up using the wrong number and generate incorrect results. If the number is used to allocate resources or make a security decision, then this could introduce a vulnerability.",NA
682,The software performs a calculation that generates incorrect or unintended results that are later used in security-critical decisions or resource management.,NA
682,"When software performs a security-critical calculation incorrectly, it might lead to incorrect resource allocations, incorrect privilege assignments, or failed comparisons among other things. Many of the direct results of an incorrect calculation can lead to even larger problems such as failed protection mechanisms or even arbitrary code execution.",NA
682,"If the incorrect calculation causes the program to move into an unexpected state, it may lead to a crash or impairment of service.",NA
682,"If the incorrect calculation is used in the context of resource allocation, it could lead to an out-of-bounds operation (CWE-119) leading to a crash or even arbitrary code execution. Alternatively, it may result in an integer overflow (CWE-190) and / or a resource consumption problem (CWE-400).",NA
682,"In the context of privilege or permissions assignment, an incorrect calculation can provide an attacker with access to sensitive resources.",NA
682,"If the incorrect calculation leads to an insufficient comparison (CWE-697), it may compromise a protection mechanism such as a validation routine and allow an attacker to bypass the security-critical code.",NA
683,"The software calls a function, procedure, or routine, but the caller specifies the arguments in an incorrect order, leading to resultant weaknesses.",NA
683,"While this weakness might be caught by the compiler in some languages, it can occur more frequently in cases in which the called function accepts variable numbers or types of arguments, such as format strings in C. It also can occur in languages or environments that do not enforce strong typing.",NA
683,"This problem typically occurs when the programmer makes a typo, or copy and paste errors.",NA
684,"The code does not function according to its published specifications, potentially leading to incorrect usage.",NA
684,"When providing functionality to an external party, it is important that the software behaves in accordance with the details specified. When requirements of nuances are not documented, the functionality may produce unintended behaviors for the caller, possibly leading to an exploitable state.",NA
685,"The software calls a function, procedure, or routine, but the caller specifies too many arguments, or too few arguments, which may lead to undefined behavior and resultant weaknesses.",NA
685,"This problem typically occurs when the programmer makes a typo, or copy and paste errors.",NA
686,"The software calls a function, procedure, or routine, but the caller specifies an argument that is the wrong data type, which may lead to resultant weaknesses.",NA
686,"This weakness is most likely to occur in loosely typed languages, or in strongly typed languages in which the types of variable arguments cannot be enforced at compilation time, or where there is implicit casting.",NA
687,"The software calls a function, procedure, or routine, but the caller specifies an argument that contains the wrong value, which may lead to resultant weaknesses.",NA
688,"The software calls a function, procedure, or routine, but the caller specifies the wrong variable or reference as one of the arguments, which may lead to undefined behavior and resultant weaknesses.",NA
688,"This problem typically occurs when the programmer makes a typo, or copy and paste errors.",NA
689,"The product, while copying or cloning a resource, does not set the resource's permissions or access control until the copy is complete, leaving the resource exposed to other spheres while the copy is taking place.",NA
69,"The software does not properly prevent access to, or detect usage of, alternate data streams (ADS).",NA
69,"An attacker can use an ADS to hide information about a file (e.g. size, the name of the process) from a system or file browser tools such as Windows Explorer and 'dir' at the command line utility. Alternately, the attacker might be able to bypass intended access restrictions for the associated data fork.",NA
69,"Alternate data streams (ADS) were first implemented in the Windows NT operating system to provide compatibility between NTFS and the Macintosh Hierarchical File System (HFS). In HFS, data and resource forks are used to store information about a file. The data fork provides information about the contents of the file while the resource fork stores metadata such as file type.",NA
690,"The product does not check for an error after calling a function that can return with a NULL pointer if the function fails, which leads to a resultant NULL pointer dereference.",NA
690,"While unchecked return value weaknesses are not limited to returns of NULL pointers (see the examples in CWE-252), functions often return NULL to indicate an error status. When this error condition is not checked, a NULL pointer dereference can occur.",NA
690,"A typical occurrence of this weakness occurs when an application includes user-controlled input to a malloc() call. The related code might be correct with respect to preventing buffer overflows, but if a large value is provided, the malloc() will fail due to insufficient memory. This problem also frequently occurs when a parsing routine expects that certain elements will always be present. If malformed input is provided, the parser might return NULL. For example, strtok() can return NULL.",NA
691,"The code does not sufficiently manage its control flow during execution, creating conditions in which the control flow can be modified in unexpected ways.",NA
692,"The product uses a blacklist-based protection mechanism to defend against XSS attacks, but the blacklist is incomplete, allowing XSS variants to succeed.",NA
692,"While XSS might seem simple to prevent, web browsers vary so widely in how they parse web pages, that a blacklist cannot keep track of all the variations. The ""XSS Cheat Sheet"" [REF-564] contains a large number of attacks that are intended to bypass incomplete blacklists.",NA
693,The product does not use or incorrectly uses a protection mechanism that provides sufficient defense against directed attacks against the product.,NA
693,"This weakness covers three distinct situations. A ""missing"" protection mechanism occurs when the application does not define any mechanism against a certain class of attack. An ""insufficient"" protection mechanism might provide some defenses - for example, against the most common attacks - but it does not protect against everything that is intended. Finally, an ""ignored"" mechanism occurs when a mechanism is available and in active use within the product, but the developer has not applied it in some code path.",NA
694,"The software uses multiple resources that can have the same identifier, in a context in which unique identifiers are required.",NA
694,"If the software assumes that each resource has a unique identifier, the software could operate on the wrong resource if attackers can cause multiple resources to be associated with the same identifier.",NA
694,"If unique identifiers are assumed when protecting sensitive resources, then duplicate identifiers might allow attackers to bypass the protection.",NA
695,The software uses low-level functionality that is explicitly prohibited by the framework or specification under which the software is supposed to operate.,NA
695,"The use of low-level functionality can violate the specification in unexpected ways that effectively disable built-in protection mechanisms, introduce exploitable inconsistencies, or otherwise expose the functionality to attack.",NA
696,"The software performs multiple related behaviors, but the behaviors are performed in the wrong order in ways which may produce resultant weaknesses.",NA
697,"The software compares two entities in a security-relevant context, but the comparison is incorrect, which may lead to resultant weaknesses.",NA
697,This weakness class covers several possibilities:,NA
698,"The web application sends a redirect to another location, but instead of exiting, it executes additional code.",NA
698,This weakness could affect the control flow of the application and allow execution of untrusted code.,NA
7,The default error page of a web application should not display sensitive information about the software system.,NA
7,"A Web application must define a default error page for 4xx errors (e.g. 404), 5xx (e.g. 500) errors and catch java.lang.Throwable exceptions to prevent attackers from mining information from the application container's built-in error response.",NA
7,"When an attacker explores a web site looking for vulnerabilities, the amount of information that the site provides is crucial to the eventual success or failure of any attempted attacks.",NA
7,"A stack trace might show the attacker a malformed SQL query string, the type of database being used, and the version of the application container. This information enables the attacker to target known vulnerabilities in these components.",NA
703,The software does not properly anticipate or handle exceptional conditions that rarely occur during normal operation of the software.,NA
703,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
704,"The software does not correctly convert an object, resource, or structure from one type to a different type.",NA
705,The software does not properly return control flow to the proper location after it has completed a task or detected an unusual condition.,NA
706,"The software uses a name or reference to access a resource, but the name/reference resolves to a resource that is outside of the intended control sphere.",NA
707,The product does not ensure or incorrectly ensures that structured messages or data are well-formed and that certain security properties at met before being read from an upstream component or sent to a downstream component.,NA
707,If a message is malformed it may cause the message to be incorrectly interpreted.,NA
707,"Neutralization is a general term that can refer to one or more of the following: filtering, canonicalization, encoding/decoding, escaping/unescaping, quoting/unquoting, or validation. It describes a process that is independent of the specific protection mechanism that performs the neutralization.",NA
707,"This weakness typically applies in cases where the product prepares a control message that another process must act on, such as a command or query, and malicious input that was intended as data, can enter the control plane instead. However, this weakness also applies to more general cases where there are not always control implications.",NA
707,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
708,"The software assigns an owner to a resource, but the owner is outside of the intended control sphere.",NA
708,This may allow the resource to be manipulated by actors outside of the intended control sphere.,NA
708,An attacker could read and modify data for which they do not have permissions to access directly.,NA
708,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
71,This entry has been deprecated as it represents a specific observed example of a UNIX Hard Link weakness type rather than its own individual weakness type. Please refer to CWE-62.,NA
710,"The software does not follow certain coding rules for development, which can lead to resultant weaknesses or increase the severity of the associated vulnerabilities.",NA
72,The software does not properly handle special paths that may identify the data or resource fork of a file on the HFS+ file system.,NA
72,"If the software chooses actions to take based on the file name, then if an attacker provides the data or resource fork, the software may take unexpected actions. Further, if the software intends to restrict access to a file, then an attacker might still be able to bypass intended access restrictions by requesting the data or resource fork for that file.",NA
73,The software allows user input to control or influence paths or file names that are used in filesystem operations.,NA
73,This could allow an attacker to access or modify system files or other files that are critical to the application.,NA
73,Path manipulation errors occur when the following two conditions are met:,NA
73,"For example, the program may give the attacker the ability to overwrite the specified file or run with a configuration controlled by the attacker.",NA
73,The application can operate on unexpected files. Confidentiality is violated when the targeted filename is not directly readable by the attacker.,NA
73,"The application can operate on unexpected files. This may violate integrity if the filename is written to, or if the filename is for a program or other form of executable code.",NA
73,"The application can operate on unexpected files. Availability can be violated if the attacker specifies an unexpected file that the application modifies. Availability can also be affected if the attacker specifies a filename for a large file, or points to a special device or a file that does not have the format that the application expects.",NA
73,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
732,The product specifies permissions for a security-critical resource in a way that allows that resource to be read or modified by unintended actors.,NA
732,"When a resource is given a permissions setting that provides access to a wider range of actors than required, it could lead to the exposure of sensitive information, or the modification of that resource by unintended parties. This is especially dangerous when the resource is related to program configuration, execution or sensitive user data.",NA
732,"An attacker may be able to read sensitive information from the associated resource, such as credentials or configuration information stored in a file.",NA
732,"An attacker may be able to modify critical properties of the associated resource to gain privileges, such as replacing a world-writable executable with a Trojan horse.",NA
732,"An attacker may be able to destroy or corrupt critical data in the associated resource, such as deletion of records from a database.",NA
732,"The developer may set loose permissions in order to minimize problems when the user first runs the program, then create documentation stating that permissions should be tightened. Since system administrators and users do not always read the documentation, this can result in insecure permissions being left unchanged.",NA
733,"The developer builds a security-critical protection mechanism into the software, but the compiler optimizes the program such that the mechanism is removed or modified.",NA
74,"The software constructs all or part of a command, data structure, or record using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify how it is parsed or interpreted when it is sent to a downstream component.",NA
74,"Software has certain assumptions about what constitutes data and control respectively. It is the lack of verification of these assumptions for user-controlled input that leads to injection problems. Injection problems encompass a wide variety of issues -- all mitigated in very different ways and usually attempted in order to alter the control flow of the process. For this reason, the most effective way to discuss these weaknesses is to note the distinct features which classify them as injection weaknesses. The most important issue to note is that all injection problems share one thing in common -- i.e., they allow for the injection of control plane data into the user-controlled data plane. This means that the execution of the process may be altered by sending code in through legitimate data channels, using no other mechanism. While buffer overflows, and many other flaws, involve the use of some further issue to gain execution, injection problems need only for the data to be parsed. The most classic instantiations of this category of weakness are SQL injection and format string vulnerabilities.",NA
74,Many injection attacks involve the disclosure of important information -- in terms of both data sensitivity and usefulness in further exploitation.,NA
74,"In some cases, injectable code controls authentication; this may lead to a remote vulnerability.",NA
74,"Injection attacks are characterized by the ability to significantly change the flow of a given process, and in some cases, to the execution of arbitrary code.",NA
74,Data injection attacks lead to loss of data integrity in nearly all cases as the control-plane data injected is always incidental to data recall or writing.,NA
74,Often the actions performed by injected control code are unlogged.,NA
74,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
749,"The software provides an Applications Programming Interface (API) or similar interface for interaction with external actors, but the interface includes a dangerous method or function that is not properly restricted.",NA
749,"This weakness can lead to a wide variety of resultant weaknesses, depending on the behavior of the exposed method. It can apply to any number of technologies and approaches, such as ActiveX controls, Java functions, IOCTLs, and so on.",NA
749,The exposure can occur in a few different ways:,NA
749,Exposing critical functionality essentially provides an attacker with the privilege level of the exposed functionality. This could result in the modification or exposure of sensitive data or possibly even execution of arbitrary code.,NA
75,The software does not adequately filter user-controlled input for special elements with control implications.,NA
75,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
754,The software does not check or incorrectly checks for unusual or exceptional conditions that are not expected to occur frequently during day to day operation of the software.,NA
754,"The programmer may assume that certain events or conditions will never occur or do not need to be worried about, such as low memory conditions, lack of access to resources due to restrictive permissions, or misbehaving clients or components. However, attackers may intentionally trigger these unusual conditions, thus violating the programmer's assumptions, possibly introducing instability, incorrect behavior, or a vulnerability.",NA
754,"Note that this entry is not exclusively about the use of exceptions and exception handling, which are mechanisms for both checking and handling unusual or unexpected conditions.",NA
754,Many functions will return some value about the success of their actions. This will alert the program whether or not to handle any errors caused by that function.,NA
754,"The data which were produced as a result of a function call could be in a bad state upon return. If the return value is not checked, then this bad data may be used in operations, possibly leading to a crash or other unintended behaviors.",NA
754,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
755,The software does not handle or incorrectly handles an exceptional condition.,NA
755,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
756,"The software does not return custom error pages to the user, possibly exposing sensitive information.",NA
756,"Attackers can leverage the additional information provided by a default error page to mount attacks targeted on the framework, database, or other resources used by the application.",NA
757,"A protocol or its implementation supports interaction between multiple actors and allows those actors to negotiate which algorithm should be used as a protection mechanism such as encryption or authentication, but it does not select the strongest algorithm that is available to both parties.",NA
757,"When a security mechanism can be forced to downgrade to use a less secure algorithm, this can make it easier for attackers to compromise the software by exploiting weaker algorithm. The victim might not be aware that the less secure algorithm is being used. For example, if an attacker can force a communications channel to use cleartext instead of strongly-encrypted data, then the attacker could read the channel by sniffing, instead of going through extra effort of trying to decrypt the data using brute force techniques.",NA
757,COMMISSION: This weakness refers to an incorrect design related to an architectural security tactic.,NA
758,"The software uses an API function, data structure, or other entity in a way that relies on properties that are not always guaranteed to hold for that entity.",NA
758,"This can lead to resultant weaknesses when the required properties change, such as when the software is ported to a different platform or if an interaction error (CWE-435) occurs.",NA
759,"The software uses a one-way cryptographic hash against an input that should not be reversible, such as a password, but the software does not also use a salt as part of the input.",NA
759,This makes it easier for attackers to pre-compute the hash value using dictionary attack techniques such as rainbow tables.,NA
759,"It should be noted that, despite common perceptions, the use of a good salt with a hash does not sufficiently increase the effort for an attacker who is targeting an individual password, or who has a large amount of computing resources available, such as with cloud-based services or specialized, inexpensive hardware. Offline password cracking can still be effective if the hash function is not expensive to compute; many cryptographic functions are designed to be efficient and can be vulnerable to attacks using massive computing resources, even if the hash is cryptographically strong. The use of a salt only slightly increases the computing requirements for an attacker compared to other strategies such as adaptive hash functions. See CWE-916 for more details.",NA
759,"In cryptography, salt refers to some random addition of data to an input before hashing to make dictionary attacks more difficult.",NA
759,"If an attacker can gain access to the hashes, then the lack of a salt makes it easier to conduct brute force attacks using techniques such as rainbow tables.",NA
759,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
76,"The software properly neutralizes certain special elements, but it improperly neutralizes equivalent special elements.",NA
76,"The software may have a fixed list of special characters it believes is complete. However, there may be alternate encodings, or representations that also have the same meaning. For example, the software may filter out a leading slash (/) to prevent absolute path names, but does not account for a tilde (~) followed by a user name, which on some *nix systems could be expanded to an absolute pathname. Alternately, the software might filter a dangerous ""-e"" command-line switch when calling an external program, but it might not account for ""--exec"" or other switches that have the same semantics.",NA
76,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
760,"The software uses a one-way cryptographic hash against an input that should not be reversible, such as a password, but the software uses a predictable salt as part of the input.",NA
760,"This makes it easier for attackers to pre-compute the hash value using dictionary attack techniques such as rainbow tables, effectively disabling the protection that an unpredictable salt would provide.",NA
760,"It should be noted that, despite common perceptions, the use of a good salt with a hash does not sufficiently increase the effort for an attacker who is targeting an individual password, or who has a large amount of computing resources available, such as with cloud-based services or specialized, inexpensive hardware. Offline password cracking can still be effective if the hash function is not expensive to compute; many cryptographic functions are designed to be efficient and can be vulnerable to attacks using massive computing resources, even if the hash is cryptographically strong. The use of a salt only slightly increases the computing requirements for an attacker compared to other strategies such as adaptive hash functions. See CWE-916 for more details.",NA
760,"In cryptography, salt refers to some random addition of data to an input before hashing to make dictionary attacks more difficult.",NA
760,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
761,"The application calls free() on a pointer to a memory resource that was allocated on the heap, but the pointer is not at the start of the buffer.",NA
761,"This can cause the application to crash, or in some cases, modify critical program variables or execute code.",NA
761,"This weakness often occurs when the memory is allocated explicitly on the heap with one of the malloc() family functions and free() is called, but pointer arithmetic has caused the pointer to be in the interior or end of the buffer.",NA
762,"The application attempts to return a memory resource to the system, but it calls a release function that is not compatible with the function that was originally used to allocate that resource.",NA
762,"This weakness can be generally described as mismatching memory management routines, such as:",NA
762,"When the memory management functions are mismatched, the consequences may be as severe as code execution, memory corruption, or program crash. Consequences and ease of exploit will vary depending on the implementation of the routines and the object being managed.",NA
763,"The application attempts to return a memory resource to the system, but calls the wrong release function or calls the appropriate release function incorrectly.",NA
763,"This weakness can take several forms, such as:",NA
763,"This weakness may result in the corruption of memory, and perhaps instructions, possibly leading to a crash. If the corrupted memory can be effectively controlled, it may be possible to execute arbitrary code.",NA
764,"The software locks a critical resource more times than intended, leading to an unexpected state in the system.",NA
764,"When software is operating in a concurrent environment and repeatedly locks a critical resource, the consequences will vary based on the type of lock, the lock's implementation, and the resource being protected. In some situations such as with semaphores, the resources are pooled and extra locking calls will reduce the size of the total available pool, possibly leading to degraded performance or a denial of service. If this can be triggered by an attacker, it will be similar to an unrestricted lock (CWE-412). In the context of a binary lock, it is likely that any duplicate locking attempts will never succeed since the lock is already held and progress may not be possible.",NA
765,"The software unlocks a critical resource more times than intended, leading to an unexpected state in the system.",NA
765,"When software is operating in a concurrent environment and repeatedly unlocks a critical resource, the consequences will vary based on the type of lock, the lock's implementation, and the resource being protected. In some situations such as with semaphores, the resources are pooled and extra calls to unlock will increase the count for the number of available resources, likely resulting in a crash or unpredictable behavior when the system nears capacity.",NA
766,"The software declares a critical variable, field, or member to be public when intended security policy requires it to be private.",NA
766,Making a critical variable public allows anyone with access to the object in which the variable is contained to alter or read the value.,NA
767,The software defines a public method that reads or modifies a private variable.,NA
767,"If an attacker modifies the variable to contain unexpected values, this could violate assumptions from other parts of the code. Additionally, if an attacker can read the private variable, it may expose sensitive information or make it easier to launch further attacks.",NA
768,"The software contains a conditional statement with multiple logical expressions in which one of the non-leading expressions may produce side effects. This may lead to an unexpected state in the program after the execution of the conditional, because short-circuiting logic may prevent the side effects from occurring.",NA
768,"Usage of short circuit evaluation, though well-defined in the C standard, may alter control flow in a way that introduces logic errors that are difficult to detect, possibly causing errors later during the software's execution. If an attacker can discover such an inconsistency, it may be exploitable to gain arbitrary control over a system.",NA
768,"If the first condition of an ""or"" statement is assumed to be true under normal circumstances, or if the first condition of an ""and"" statement is assumed to be false, then any subsequent conditional may contain its own logic errors that are not detected during code review or testing.",NA
768,"Finally, the usage of short circuit evaluation may decrease the maintainability of the code.",NA
768,"Widely varied consequences are possible if an attacker is aware of an unexpected state in the software after a conditional. It may lead to information exposure, a system crash, or even complete attacker control of the system.",NA
769,This entry has been deprecated because it was a duplicate of CWE-774. All content has been transferred to CWE-774.,NA
77,"The software constructs all or part of a command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended command when it is sent to a downstream component.",NA
77,Command injection vulnerabilities typically occur when:,NA
77,Command injection is a common problem with wrapper programs.,NA
77,"If a malicious user injects a character (such as a semi-colon) that delimits the end of one command and the beginning of another, it may be possible to then insert an entirely new and unrelated command that was not intended to be executed.",NA
77,REALIZATION: This weakness is caused during implementation of an architectural security tactic.,NA
770,"The software allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor.",NA
770,"When allocating resources without limits, an attacker could prevent other systems, applications, or processes from accessing the same type of resource.",NA
770,OMISSION: This weakness is caused by missing a security tactic during the architecture and design phase.,NA
771,"The software does not properly maintain a reference to a resource that has been allocated, which prevents the resource from being reclaimed.",NA
771,"This does not necessarily apply in languages or frameworks that automatically perform garbage collection, since the removal of all references may act as a signal that the resource is ready to be reclaimed.",NA
771,An attacker that can influence the allocation of resources that are not properly maintained could deplete the available resource pool and prevent all other processes from accessing the same type of resource.,NA
772,"The software does not release a resource after its effective lifetime has ended, i.e., after the resource is no longer needed.",NA
772,"When a resource is not released after use, it can allow attackers to cause a denial of service by causing the allocation of resources without triggering their release. Frequently-affected resources include memory, CPU, disk space, power or battery, etc.",NA
772,An attacker that can influence the allocation of resources that are not properly released could deplete the available resource pool and prevent all other processes from accessing the same type of resource.,NA
